section,page_title,page_url,source_file,link_url,link_text,http_status,reason,wayback_url,wayback_timestamp,wayback_status
teaching-materials,Exploring Historical Fiction,/teaching-materials/ask-a-master-teacher/25626,teaching-materials/ask-a-master-teacher/exploring-historical-fiction-25626.md,http://readingandwritingproject.com/,The Reading and Writing Project,200,redirected to different domain: advancingliteracy.tc.columbia.edu,http://web.archive.org/web/20240829143931/https://www.readingandwritingproject.com/,20240829143931,found
teaching-materials,Exploring Historical Fiction,/teaching-materials/ask-a-master-teacher/25626,teaching-materials/ask-a-master-teacher/exploring-historical-fiction-25626.md,http://score.rims.k12.ca.us/literature/678/,California’s database,200,redirected to different domain: validate.perfdrive.com,http://web.archive.org/web/20141026091106/http://score.rims.k12.ca.us:80/literature/678/,20141026091106,found
teaching-materials,Integrating Technology into the Classroom,/teaching-materials/ask-a-master-teacher/23634,teaching-materials/ask-a-master-teacher/integrating-technology-into-the-classroom-23634.md,http://digital.lib.lehigh.edu/trial/reels/,Reel American History,200,redirected to different domain: history-on-trial.lib.lehigh.edu,http://web.archive.org/web/20220613190606/http://digital.lib.lehigh.edu/trial/reels/,20220613190606,found
teaching-materials,Integrating Technology into the Classroom,/teaching-materials/ask-a-master-teacher/23634,teaching-materials/ask-a-master-teacher/integrating-technology-into-the-classroom-23634.md,http://chnm.gmu.edu/episodes/,Episodes,200,redirected to different domain: rrchnm.org,http://web.archive.org/web/20220122173335/https://chnm.gmu.edu/episodes/,20220122173335,found
teaching-materials,Integrating Technology into the Classroom,/teaching-materials/ask-a-master-teacher/23634,teaching-materials/ask-a-master-teacher/integrating-technology-into-the-classroom-23634.md,http://score.rims.k12.ca.us/virtual/,SCORE,200,redirected to different domain: validate.perfdrive.com,http://web.archive.org/web/20141017115910/http://score.rims.k12.ca.us:80/virtual/,20141017115910,found
teaching-materials,Integrating Technology into the Classroom,/teaching-materials/ask-a-master-teacher/23634,teaching-materials/ask-a-master-teacher/integrating-technology-into-the-classroom-23634.md,http://www.gwu.edu/~nsarchiv/NSAEBB/NSAEBB54/,"Science, Technology, and the CIA",200,redirected to different domain: nsarchive2.gwu.edu,,,not_archived
teaching-materials,Making Personal Connections to the Past by Finding Historians,/teaching-materials/ask-a-master-teacher/24537,teaching-materials/ask-a-master-teacher/making-personal-connections-to-the-past-by-finding-historians-24537.md,http://www.mountvernon.org/visit-his-estate/virtual-tour-flash,"Mount Vernon, VA",200,redirected to different domain: virtualtour.mountvernon.org,http://web.archive.org/web/20130920070624/http://www.mountvernon.org:80/visit-his-estate/virtual-tour-flash,20130920070624,found
teaching-materials,Making the Most of Maps,/teaching-materials/ask-a-master-teacher/24966,teaching-materials/ask-a-master-teacher/making-the-most-of-maps-24966.md,http://education.nationalgeographic.com/education/mapping/,National Geographic Education website,200,redirected to different domain: education.nationalgeographic.org,,,not_archived
teaching-materials,Making the Most of Maps,/teaching-materials/ask-a-master-teacher/24966,teaching-materials/ask-a-master-teacher/making-the-most-of-maps-24966.md,http://education.nationalgeographic.com/education/activity/exploring-maps-and-models/?ar_a=1,What is a Map,200,redirected to different domain: education.nationalgeographic.org,http://web.archive.org/web/20150502164741/http://education.nationalgeographic.com:80/education/activity/exploring-maps-and-models/?ar_a=1,20150502164741,found
teaching-materials,Making the Most of Maps,/teaching-materials/ask-a-master-teacher/24966,teaching-materials/ask-a-master-teacher/making-the-most-of-maps-24966.md,http://chnm.gmu.edu/loudountah/source-analysis/john-smith-map/,here,200,redirected to different domain: rrchnm.org,http://web.archive.org/web/20211028031444/https://chnm.gmu.edu/loudountah/source-analysis/john-smith-map/,20211028031444,found
teaching-materials,"Multiperspectivity: What Is It, and Why Use It?",/teaching-materials/ask-a-master-teacher/23610,teaching-materials/ask-a-master-teacher/multiperspectivity-what-is-it-and-why-use-it-23610.md,http://www.socialstudies.org/positions/powerful,Position Statement,200,redirected to different domain: ncss.users.membersuite.com,http://web.archive.org/web/20250623005315/http://www.socialstudies.org/positions/powerful,20250623005315,found
teaching-materials,National History Day Project: The Civil Rights Act of 1964,/teaching-materials/ask-a-master-teacher/24616,teaching-materials/ask-a-master-teacher/national-history-day-project-the-civil-rights-act-of-1964-24616.md,http://www.lib.umich.edu/brown-versus-board-education/index.html,school segregation,200,redirected to different domain: apps.lib.umich.edu,http://web.archive.org/web/20191230004709/https://www.lib.umich.edu/brown-versus-board-education/index.html,20191230004709,found
teaching-materials,National History Day Project: The Civil Rights Act of 1964,/teaching-materials/ask-a-master-teacher/24616,teaching-materials/ask-a-master-teacher/national-history-day-project-the-civil-rights-act-of-1964-24616.md,http://www2.vcdh.virginia.edu/civilrightstv/wdbj/segments/WDBJ04_36.html,footage,200,redirected to different domain: 2.vcdh.virginia.edu:443,http://web.archive.org/web/20251213094347/https://www2.vcdh.virginia.edu/civilrightstv/wdbj/segments/WDBJ04_36.html,20251213094347,found
teaching-materials,North Carolina History+Technology,/teaching-materials/ask-a-master-teacher/25263,teaching-materials/ask-a-master-teacher/north-carolina-historytechnology-25263.md,http://library.duke.edu/digitalcollections/,Duke Digital Collection,200,redirected to different domain: repository.duke.edu,http://web.archive.org/web/20171111184143/https://library.duke.edu/digitalcollections/,20171111184143,found
teaching-materials,North Carolina History+Technology,/teaching-materials/ask-a-master-teacher/25263,teaching-materials/ask-a-master-teacher/north-carolina-historytechnology-25263.md,http://www.ncecho.org/,NC Exploring Cultural Heritage Online,200,redirected to different domain: hotellbudapest.net,http://web.archive.org/web/20260521043518/http://ncecho.org/,20260521043518,found
teaching-materials,Performance Assessments Requiring Historical Analysis,/teaching-materials/ask-a-master-teacher/23416,teaching-materials/ask-a-master-teacher/performance-assessments-requiring-historical-analysis-23416.md,http://www.ousd.k12.ca.us/site/Default.aspx?PageID=750,Oakland Unified's History and Social Studies page,200,redirected to different domain: ousd.org,,,not_archived
teaching-materials,Performance Assessments Requiring Historical Analysis,/teaching-materials/ask-a-master-teacher/23416,teaching-materials/ask-a-master-teacher/performance-assessments-requiring-historical-analysis-23416.md,http://www.ousd.k12.ca.us/Page/757,8th,200,redirected to different domain: ousd.org,http://web.archive.org/web/20150429140835/http://www.ousd.k12.ca.us:80/Page/757,20150429140835,found
teaching-materials,Performance Assessments Requiring Historical Analysis,/teaching-materials/ask-a-master-teacher/23416,teaching-materials/ask-a-master-teacher/performance-assessments-requiring-historical-analysis-23416.md,http://www.ousd.k12.ca.us/Page/766,11th,200,redirected to different domain: ousd.org,http://web.archive.org/web/20150111155007/http://www.ousd.k12.ca.us:80/Page/766,20150111155007,found
teaching-materials,Performance Assessments Requiring Historical Analysis,/teaching-materials/ask-a-master-teacher/23416,teaching-materials/ask-a-master-teacher/performance-assessments-requiring-historical-analysis-23416.md,http://www.collegeboard.com/student/testing/ap/history_us/samp.html?ushist,Sample Questions and Scoring Guidelines,200,redirected to different domain: apstudents.collegeboard.org,http://web.archive.org/web/20130401083321/http://www.collegeboard.com/student/testing/ap/history_us/samp.html?ushist,20130401083321,found
teaching-materials,Performance Assessments Requiring Historical Analysis,/teaching-materials/ask-a-master-teacher/23416,teaching-materials/ask-a-master-teacher/performance-assessments-requiring-historical-analysis-23416.md,http://www.histori.ca/benchmarks/lesson/365,This example,200,redirected to different domain: bitly.com,,,not_archived
teaching-materials,Performance Assessments Requiring Historical Analysis,/teaching-materials/ask-a-master-teacher/23416,teaching-materials/ask-a-master-teacher/performance-assessments-requiring-historical-analysis-23416.md,http://beyondthebubble.stanford.edu/,Beyond the Bubble,200,redirected to different domain: inquirygroup.org,http://web.archive.org/web/20171022162145/http://beyondthebubble.stanford.edu:80/,20171022162145,found
teaching-materials,Picking Civics Textbooks,/teaching-materials/ask-a-master-teacher/25062,teaching-materials/ask-a-master-teacher/picking-civics-textbooks-25062.md,http://choices.edu/resources/detail.php?id=19,The U.S. Role in a Changing World,200,redirected to different domain: history.brown.edu,http://web.archive.org/web/20170815053723/http://choices.edu:80/resources/detail.php?id=19,20170815053723,found
teaching-materials,Picking Civics Textbooks,/teaching-materials/ask-a-master-teacher/25062,teaching-materials/ask-a-master-teacher/picking-civics-textbooks-25062.md,http://tpscongress.org/,learning modules,200,redirected to different domain: nami-slot.com; suspicious title keyword: 'slot',http://web.archive.org/web/20260228103003/https://tpscongress.org/,20260228103003,found
teaching-materials,Picturing the American Revolution,/teaching-materials/ask-a-master-teacher/24378,teaching-materials/ask-a-master-teacher/picturing-the-american-revolution-24378.md,http://www.socialstudies.org/resources/notable,here,200,redirected to different domain: ncss.users.membersuite.com,http://web.archive.org/web/20170311164659/http://www.socialstudies.org/resources/notable,20170311164659,found
teaching-materials,Researching Adolescent Immigrant History,/teaching-materials/ask-a-master-teacher/25493,teaching-materials/ask-a-master-teacher/researching-adolescent-immigrant-history-25493.md,http://ihrc.umn.edu/research/collage.php,*Collection Online: Visual Materials of American Immigration and Ethnic History*,200,redirected to different domain: cla.umn.edu,,,not_archived
teaching-materials,Researching Adolescent Immigrant History,/teaching-materials/ask-a-master-teacher/25493,teaching-materials/ask-a-master-teacher/researching-adolescent-immigrant-history-25493.md,http://ihrc.umn.edu/,University of Minnesota’s Immigration History Research Center,200,redirected to different domain: cla.umn.edu,http://web.archive.org/web/20251009105649/https://ihrc.umn.edu/,20251009105649,found
teaching-materials,Researching Adolescent Immigrant History,/teaching-materials/ask-a-master-teacher/25493,teaching-materials/ask-a-master-teacher/researching-adolescent-immigrant-history-25493.md,http://chnm.gmu.edu/cyh/,Children & Youth in History,200,redirected to different domain: cyh.rrchnm.org,http://web.archive.org/web/20250329193203/https://chnm.gmu.edu/cyh/,20250329193203,found
teaching-materials,Researching for a Research Topic,/teaching-materials/ask-a-master-teacher/24248,teaching-materials/ask-a-master-teacher/researching-for-a-research-topic-24248.md,http://www.gwu.edu/~nsarchiv/,The National Security Archives,200,redirected to different domain: nsarchive2.gwu.edu,http://web.archive.org/web/20150319080441/http://www2.gwu.edu/~nsarchiv/,20150319080441,found
