section,subsection,page_title,page_url,source_file,total_links,live,dead_A,rebrand_probably_broken,rebrand_probably_fine,rebrand_needs_human,soft404_B,blocked_unknown,needs_human,bulk_delete_candidates,broken_with_wayback,broken_no_wayback,suggested_page_action
history-content,website-reviews,"Living the Legacy: The Women's Rights Movement, 1848-1998",/history-content/website-reviews/22803,history-content/website-reviews/living-the-legacy-the-womens-rights-movement-1848-1998-22803.md,1,0,0,0,0,0,0,1,0,0,0,0,fix-links-only
history-content,website-reviews,"Living Voices, Voces Vivas",/history-content/website-reviews/23206,history-content/website-reviews/living-voices-voces-vivas-23206.md,1,0,0,0,0,0,0,1,0,0,0,0,fix-links-only
history-content,website-reviews,Los Angeles Public Library Photo Collection,/history-content/website-reviews/24146,history-content/website-reviews/los-angeles-public-library-photo-collection-24146.md,1,0,1,0,0,0,0,0,0,0,0,1,delete-page-candidate
history-content,website-reviews,Lost Museum,/history-content/website-reviews/14659,history-content/website-reviews/lost-museum-14659.md,1,0,1,0,0,0,0,0,0,0,0,1,delete-page-candidate
history-content,website-reviews,Louisiana State Museum Jazz Collection,/history-content/website-reviews/22700,history-content/website-reviews/louisiana-state-museum-jazz-collection-22700.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Lower East Side Tenement Museum,/history-content/website-reviews/24145,history-content/website-reviews/lower-east-side-tenement-museum-24145.md,1,0,0,0,0,0,0,1,0,0,0,0,fix-links-only
history-content,website-reviews,Madison: Celebrating 150 Years,/history-content/website-reviews/22611,history-content/website-reviews/madison-celebrating-150-years-22611.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,"Magic, Illusion, and Detection in Turn of the Century America",/history-content/website-reviews/22839,history-content/website-reviews/magic-illusion-and-detection-in-turn-of-the-century-america-22839.md,1,0,1,0,0,0,0,0,0,0,0,1,delete-page-candidate
history-content,website-reviews,Maine Memory Network,/history-content/website-reviews/22988,history-content/website-reviews/maine-memory-network-22988.md,3,2,1,0,0,0,0,0,0,0,0,1,delete-page-candidate
history-content,website-reviews,Making of America,/history-content/website-reviews/14746,history-content/website-reviews/making-of-america-14746.md,3,0,1,0,1,0,0,1,0,1,0,1,delete-page-candidate
history-content,website-reviews,Making the Macintosh: Technology and Culture in Silicon Valley,/history-content/website-reviews/14703,history-content/website-reviews/making-the-macintosh-technology-and-culture-in-silicon-valley-14703.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Manufacturers' Catalogs from the First Decade of American Automobiles,/history-content/website-reviews/22610,history-content/website-reviews/manufacturers-catalogs-from-the-first-decade-of-american-automobiles-22610.md,1,0,0,1,0,0,0,0,0,0,0,1,delete-page-candidate
history-content,website-reviews,"Manuscripts from the Federal Writers' Project, 1936-1940",/history-content/website-reviews/14765,history-content/website-reviews/manuscripts-from-the-federal-writers-project-1936-1940-14765.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Map Collections: 1500-2003,/history-content/website-reviews/14708,history-content/website-reviews/map-collections-1500-2003-14708.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Mapping the National Parks,/history-content/website-reviews/23081,history-content/website-reviews/mapping-the-national-parks-23081.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Marchand Archive,/history-content/website-reviews/14717,history-content/website-reviews/marchand-archive-14717.md,1,0,0,1,0,0,0,0,0,0,0,1,delete-page-candidate
history-content,website-reviews,Margaret Sanger Papers Project,/history-content/website-reviews/14672,history-content/website-reviews/margaret-sanger-papers-project-14672.md,1,0,0,1,0,0,0,0,0,0,0,1,delete-page-candidate
history-content,website-reviews,Marian Anderson: A Life in Song,/history-content/website-reviews/23387,history-content/website-reviews/marian-anderson-a-life-in-song-23387.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Mark Twain in His Times,/history-content/website-reviews/14662,history-content/website-reviews/mark-twain-in-his-times-14662.md,1,0,0,0,1,0,0,0,0,0,0,0,fix-links-only
history-content,website-reviews,Martin Luther King Jr. Papers Project,/history-content/website-reviews/14770,history-content/website-reviews/martin-luther-king-jr-papers-project-14770.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Maryland Historical Society Collections Online,/history-content/website-reviews/25465,history-content/website-reviews/maryland-historical-society-collections-online-25465.md,1,0,0,0,0,0,0,1,0,0,0,0,fix-links-only
history-content,website-reviews,Mass Moments,/history-content/website-reviews/24023,history-content/website-reviews/mass-moments-24023.md,4,3,1,0,0,0,0,0,0,0,0,1,delete-page-candidate
history-content,website-reviews,Material History of American Religion Project,/history-content/website-reviews/23373,history-content/website-reviews/material-history-of-american-religion-project-23373.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Mathew Brady's Portraits,/history-content/website-reviews/23336,history-content/website-reviews/mathew-bradys-portraits-23336.md,1,0,0,0,0,0,0,1,0,0,0,0,fix-links-only
history-content,website-reviews,"May 4 Collection, Kent State University",/history-content/website-reviews/23109,history-content/website-reviews/may-4-collection-kent-state-university-23109.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,McVicar/Stein Photo Copy Service Collection,/history-content/website-reviews/22681,history-content/website-reviews/mcvicarstein-photo-copy-service-collection-22681.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Medicine and Madison Avenue,/history-content/website-reviews/14685,history-content/website-reviews/medicine-and-madison-avenue-14685.md,1,0,0,0,1,0,0,0,0,0,0,0,fix-links-only
history-content,website-reviews,Meeting of Frontiers,/history-content/website-reviews/23225,history-content/website-reviews/meeting-of-frontiers-23225.md,1,0,1,0,0,0,0,0,0,0,0,1,delete-page-candidate
history-content,website-reviews,Memoirs v. Tapes: President Nixon and the December Bombings,/history-content/website-reviews/25381,history-content/website-reviews/memoirs-v-tapes-president-nixon-and-the-december-bombings-25381.md,4,1,0,3,0,0,0,0,0,0,0,3,delete-page-candidate
history-content,website-reviews,Mexican-American War and the Media,/history-content/website-reviews/14739,history-content/website-reviews/mexican-american-war-and-the-media-14739.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Military Campaign Maps,/history-content/website-reviews/23002,history-content/website-reviews/military-campaign-maps-23002.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Milwaukee Art Museum Collections,/history-content/website-reviews/23909,history-content/website-reviews/milwaukee-art-museum-collections-23909.md,1,0,0,1,0,0,0,0,0,0,0,1,delete-page-candidate
history-content,website-reviews,"Milwaukee Neighborhoods: Photos and Maps, 1885-1992",/history-content/website-reviews/23011,history-content/website-reviews/milwaukee-neighborhoods-photos-and-maps-1885-1992-23011.md,2,1,1,0,0,0,0,0,0,0,0,1,delete-page-candidate
history-content,website-reviews,Minnesota Maps Online,/history-content/website-reviews/22665,history-content/website-reviews/minnesota-maps-online-22665.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,"Mission to Arizona, 1916–1940: Father Augustine Schwarz, O.F.M.",/history-content/website-reviews/22972,history-content/website-reviews/mission-to-arizona-19161940-father-augustine-schwarz-ofm-22972.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,MNopedia,/history-content/website-reviews/25368,history-content/website-reviews/mnopedia-25368.md,1,0,0,1,0,0,0,0,0,0,0,1,delete-page-candidate
history-content,website-reviews,Monticello Explorer,/history-content/website-reviews/24017,history-content/website-reviews/monticello-explorer-24017.md,1,0,0,1,0,0,0,0,0,0,0,1,delete-page-candidate
history-content,website-reviews,Monticello: The Home of Thomas Jefferson,/history-content/website-reviews/22582,history-content/website-reviews/monticello-the-home-of-thomas-jefferson-22582.md,1,0,0,0,0,0,0,1,0,0,0,0,fix-links-only
history-content,website-reviews,Mr. Lincoln's Virtual Library,/history-content/website-reviews/23386,history-content/website-reviews/mr-lincolns-virtual-library-23386.md,1,0,1,0,0,0,0,0,0,0,0,1,delete-page-candidate
history-content,website-reviews,Multilaterals Project,/history-content/website-reviews/14819,history-content/website-reviews/multilaterals-project-14819.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,"Murphy and Bolanz: Block and Addition Books, Dallas County 1880-1920",/history-content/website-reviews/23248,history-content/website-reviews/murphy-and-bolanz-block-and-addition-books-dallas-county-1880-1920-23248.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Museum of Musical Instruments (MoMI),/history-content/website-reviews/23239,history-content/website-reviews/museum-of-musical-instruments-momi-23239.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,"Music for the Nation: American Sheet Music, 1870-1885",/history-content/website-reviews/23093,history-content/website-reviews/music-for-the-nation-american-sheet-music-1870-1885-23093.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Musicians Local No. 627 and the Mutual Musicians Foundation,/history-content/website-reviews/22608,history-content/website-reviews/musicians-local-no-627-and-the-mutual-musicians-foundation-22608.md,1,0,0,0,1,0,0,0,0,0,0,0,fix-links-only
history-content,website-reviews,NASA History Division,/history-content/website-reviews/22721,history-content/website-reviews/nasa-history-division-22721.md,1,0,0,0,1,0,0,0,0,0,0,0,fix-links-only
history-content,website-reviews,National Center for History in the Schools,/history-content/website-reviews/22821,history-content/website-reviews/national-center-for-history-in-the-schools-22821.md,1,0,0,1,0,0,0,0,0,0,0,1,delete-page-candidate
history-content,website-reviews,National Constitution Center: Explore the Constitution,/history-content/website-reviews/25040,history-content/website-reviews/national-constitution-center-explore-the-constitution-25040.md,6,5,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,National Election Studies,/history-content/website-reviews/14772,history-content/website-reviews/national-election-studies-14772.md,1,0,0,0,0,0,0,1,0,0,0,0,fix-links-only
history-content,website-reviews,National Jukebox,/history-content/website-reviews/24988,history-content/website-reviews/national-jukebox-24988.md,5,0,1,0,0,0,0,4,0,0,0,1,delete-page-candidate
history-content,website-reviews,"National Museum of American History, Kenneth E. Behring Center",/history-content/website-reviews/23049,history-content/website-reviews/national-museum-of-american-history-kenneth-e-behring-center-23049.md,2,0,0,0,0,0,0,2,0,0,0,0,fix-links-only
history-content,website-reviews,National Museum of the American Indian: Beauty Surrounds Us,/history-content/website-reviews/23582,history-content/website-reviews/national-museum-of-the-american-indian-beauty-surrounds-us-23582.md,1,0,0,0,0,0,0,1,0,0,0,0,fix-links-only
history-content,website-reviews,National Park Service: Links to the Past,/history-content/website-reviews/14633,history-content/website-reviews/national-park-service-links-to-the-past-14633.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,National Postal Museum,/history-content/website-reviews/23281,history-content/website-reviews/national-postal-museum-23281.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,National Security Action Memoranda of John F. Kennedy,/history-content/website-reviews/23158,history-content/website-reviews/national-security-action-memoranda-of-john-f-kennedy-23158.md,1,0,0,0,0,0,0,1,0,0,0,0,fix-links-only
history-content,website-reviews,National Security Archive,/history-content/website-reviews/23061,history-content/website-reviews/national-security-archive-23061.md,1,0,0,1,0,0,0,0,0,0,0,1,delete-page-candidate
history-content,website-reviews,National Security Archive: The Pentagon Papers,/history-content/website-reviews/22284,history-content/website-reviews/national-security-archive-the-pentagon-papers-22284.md,1,0,0,0,1,0,0,0,0,0,0,0,fix-links-only
history-content,website-reviews,National Security Archives: The Pentagon's Spies,/history-content/website-reviews/23164,history-content/website-reviews/national-security-archives-the-pentagons-spies-23164.md,1,0,0,0,1,0,0,0,0,0,0,0,fix-links-only
history-content,website-reviews,National Women's History Project,/history-content/website-reviews/22760,history-content/website-reviews/national-womens-history-project-22760.md,1,0,0,0,0,0,0,1,0,0,0,0,fix-links-only
history-content,website-reviews,Native American Constitution and Law Digitization Project,/history-content/website-reviews/22656,history-content/website-reviews/native-american-constitution-and-law-digitization-project-22656.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Native American Documents Project,/history-content/website-reviews/14804,history-content/website-reviews/native-american-documents-project-14804.md,1,0,0,0,0,0,0,1,0,0,0,0,fix-links-only
history-content,website-reviews,Naval History and Heritage Command,/history-content/website-reviews/14711,history-content/website-reviews/naval-history-and-heritage-command-14711.md,2,0,2,0,0,0,0,0,0,0,1,1,delete-page-candidate
history-content,website-reviews,"New Deal Stage: Selections from the Federal Theatre Project, 1935-1939",/history-content/website-reviews/22811,history-content/website-reviews/new-deal-stage-selections-from-the-federal-theatre-project-1935-1939-22811.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
